rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,id,senti_lst,label,score
5,"60 ssoftgels/30 day supply, 2500mg fish oil, mild lemon taste, easy to swallow large softgels","These are big softgels, but they are easy to swallow. So smooth. The 60 softgel bottle is a 30 day supply. Just two a day provides 2500 mg of fish oil,  EPA 900 mg, DHA 600 mg, Other Omega-3 Fatty Acids 300 mg. This is a good amount!<br /><br />I have no problem taking this-- swallowing big smooth softgels dont bother me, I get no stomach upset, and not even any fishy tastes. Hint of lemon. I keep it at my desk and have it shortly after my first meal of the day.  I take fish oil for my health, as we all should! More specifically to keep my cholesterol on check. All the other is bonus. I got remiss on taking fish caps. I normally buy liquid as it is usually easier to find the higher amount, and many of the soft gels types that I have tried have been woefully low (like, maybe 10% of this). I was working through some low dose/tiny softgels. I really need to get back to taking larger amounts, daily. The Vimerson Health Fish Oil Omega 3 has allowed me to do that. Sometimes I add in my other softgels later in the day, or take a swig of my liquid fish oil (my doctor said I can up to 5000mg daily- so I can double what I take of this, or just use up my other stuff).<br /><br />Some fish caps and liquids can have a fishy aftertaste/burp. I am not sure what causes that-- whether it is the formula, or when it is taken. I haven't had that issue with these, but I do take them after I eat in the morning.<br /><br />I included pics of the softgels, the measurement, and even of one in my mouth. I suppose one could pop the soft gels and empty it out onto a spoon, or food. But really, these go down super easy... unlike tablets, capsules and softgels tend to be like that.","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/712dfNcSoZL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/712dfNcSoZL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/712dfNcSoZL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/815G5i09lQL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/815G5i09lQL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/815G5i09lQL.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81YggL3gpGL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81YggL3gpGL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81YggL3gpGL.jpg', 'attachment_type': 'IMAGE'}]",B07TVPSS9T,B07TVPSS9T,AF2BLE54TEMGZ546U763ZHZRXC4A,2020-07-10 15:15:38.346,1,False,632,"('NEGATIVE', 0.980778694152832)",NEGATIVE,0.980778694152832
5,good stuff!,"I love beets- I'll take them any which way they are available, including powdered. This powder tastes like fresh beets in powdered form. I buy beet powder a couple times a year, and my experience with this so far is that it seems to be of great quality.<br /><br /> Easy to add to anything. While I normally do smoothies, I am inclined to start adding it to batters and soups. What a great addition to muffins, pancakes, and breads. If you are into sipping broths and you happen to like the taste of beets, it is nice stirred into a mug of hot homemade broth. MMM<br /><br />It does impart a beet taste, and it does turn everything pink/red.",[],B07VNH1Z16,B07XVVVB8W,AF2BLE54TEMGZ546U763ZHZRXC4A,2019-11-22 02:24:13.300,6,False,633,"('POSITIVE', 0.9987138509750366)",POSITIVE,0.9987138509750366
5,easy on stomach,"I like the mixture of ingredients incorporated into this product. The dose for one capsule seems rather low, so I have been taking two. I tend to have a sensitive stomach when it comes to taking pills. This formulation does not bother my stomach at all. Seems to be very gentle, which helps in compliance in taking these every day. I normally take a shot of ACV in a glass of water, and this is actually so much better. The other ingredients are great additions to help boost the affect of ACV. I seem to be in more control of my appetite lately, and I think that regular use of these pills have contributed to that. EVen so, taking ACV every day is beneficial to health.",[],B07P7Y5B66,B07P7Y5B66,AF2BLE54TEMGZ546U763ZHZRXC4A,2019-04-20 16:11:44.802,2,False,634,"('POSITIVE', 0.9887741804122925)",POSITIVE,0.9887741804122925
5,"Great quality, fair price","Great quality, fair price. I purchased this brand and style over others brands and even amongst the other offerings within Carlson based on price and nutrient content per serving. This one rated best for me.  I began taking about a tablespoon each evening at dinner to help with high cholesterol numbers. Within a few months the next reading was perfect. My health team was impressed and high-fived me. I'll have another reading done in May.<br /><br />Good taste, no fishy burps, and I feel good taking it. I will buy from this company again.",[],B001R9SC62,B0047VWYSO,AF2BLE54TEMGZ546U763ZHZRXC4A,2015-01-12 20:08:05.000,1,True,635,"('POSITIVE', 0.9989544153213501)",POSITIVE,0.9989544153213501
5,Awesome!,"Made well, great value, and shipping was speedy!",[],B08HLRFXNJ,B08HLRFXNJ,AFAAITODQWTP5HUV2E7QDRXRHERA,2021-06-10 15:56:38.149,0,False,636,"('POSITIVE', 0.9994924068450928)",POSITIVE,0.9994924068450928
5,Comfortable and Cute!,"These earring hooks are super comfy! They look fantastic and sophisticated, unlike some of the other products. It comes with all the essential wire colors! Highly recommend!",[],B07QRS3945,B07QRS3945,AGRUZ7EAV7YOH7V2SGMPUXAJZD3A,2020-09-09 00:53:05.940,1,True,637,"('POSITIVE', 0.9998726844787598)",POSITIVE,0.9998726844787598
5,5☆,It really works!,[],B01N08Q7NC,B0BC292NSQ,AH7CYOTLQP66VONKM73LS3JKX7SQ,2019-02-26 01:33:48.696,0,True,638,"('POSITIVE', 0.9998623132705688)",POSITIVE,0.9998623132705688
5,Love,These are so convenient and work great!,[],B00N6B34K8,B074WPP49H,AFVKZUOI6QJULLX6C4WI3LNAMNVQ,2019-01-10 10:49:53.797,0,True,639,"('POSITIVE', 0.9998188614845276)",POSITIVE,0.9998188614845276
5,Washer and dryer proof,I left the black pair in a jacket pocket and then washed and dried the jacket. The glasses and the case survived undamaged. ‘Nuff said!,[],B082WST4C5,B082WST4C5,AF4HNQUFRP6STUC5F7WVQ44PC5XA,2020-03-06 23:51:05.396,0,True,640,"('POSITIVE', 0.9352783560752869)",POSITIVE,0.9352783560752869
4,Such a nice color,Love the color and beads at the end. I use them to store my jewelry and the bags are durable.,[],B08GCBKJVZ,B08GCBKJVZ,AEEDFUQ7SXVEZ4VBHTED5D6MZ7QA,2021-02-25 12:51:16.048,0,False,641,"('POSITIVE', 0.9998615980148315)",POSITIVE,0.9998615980148315
5,Stick on well,These stuck on extremely well and were very comfortable!,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ftYVMbOWL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ftYVMbOWL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81ftYVMbOWL.jpg', 'attachment_type': 'IMAGE'}]",B0895GHYRX,B0895GHYRX,AEEDFUQ7SXVEZ4VBHTED5D6MZ7QA,2020-07-07 15:07:03.946,0,False,642,"('POSITIVE', 0.999819815158844)",POSITIVE,0.999819815158844
5,Great Vibrant color,Cute small boxes. The color pops. They came very well packaged so none came in bent.,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51dpqXYefoL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51dpqXYefoL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/51dpqXYefoL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0875LXF3B,B0875LXF3B,AEEDFUQ7SXVEZ4VBHTED5D6MZ7QA,2020-06-26 18:43:05.659,0,False,643,"('POSITIVE', 0.6559493541717529)",POSITIVE,0.6559493541717529
5,Best sauce ever,"These are delicious and so flavorful!!  I was expecting a vinegary, hot sauce taste, these are not like that at all, they are great for dipping or adding flavor to anything",[],B01N3MBCOW,B01N3MBCOW,AHNNAGC5RX2KOW5L3XYIN3NYQTTA,2018-12-31 03:46:26.786,0,False,644,"('POSITIVE', 0.999607264995575)",POSITIVE,0.999607264995575
5,The Gel is swell.,"[[VIDEOID:c11cef796abebcf4709f9967550c42d6]] Hotep family. One thing you may have to do when putting this in your shoe is the cut it down a size or two. I had to cut it down three times before I could get it to be just fine. So, take your time cut it slow as you go. Try it in your shoe to see if it fits, if not you have to cut some more. I recommend my friend get a nice pair of shoes to put these in. Thank you for looking at my review. I hope it is helpful for you. If it was, please let me know by simply checking the helpful box below. God bless you. May the rest of your life be the best of your life.  Baba Oran Z","[{'small_image_url': 'https://m.media-amazon.com/images/I/61BF9OTaMuL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61BF9OTaMuL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61BF9OTaMuL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61hX3DB0USL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61hX3DB0USL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61hX3DB0USL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09J6PSQTW,B09J6PSQTW,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,2022-06-16 04:23:43.220,1,False,645,"('NEGATIVE', 0.9915693402290344)",NEGATIVE,0.9915693402290344
5,Not a pain in the neck.,"I use it on the very first rung. I don't use the two extra pads and it's just fine for me. This is similar to a lot of things that you see on the market and there are a lot of ways to Help your neck , back and your spine. I find this is lightweight easy to use. And less expensive than a lot of the so called pharmaceutical type neck rest. I think this is very good to use in a meditative state for 10 minutes or so. I recommend my friend. Keep pain free till the end. Thank you. God bless you. May the rest of your life be the best of your life.  OZ","[{'small_image_url': 'https://m.media-amazon.com/images/I/8144zMS-J0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/8144zMS-J0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/8144zMS-J0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B09F7PH4QR,B09F7PH4QR,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,2021-12-19 15:24:15.029,0,False,646,"('POSITIVE', 0.9840471148490906)",POSITIVE,0.9840471148490906
5,Like having your own personal foot spa.,This is much better than just a tub you soak your feet in. This one gives you a foot massage and a foot cleaning at the same time. Feels good like it should. And there is not a lot of water to clean up. Thank you for reading my review. God bless. May the rest of your life be the best of your life.  OZ,"[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81aPjyYGiEL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81aPjyYGiEL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81aPjyYGiEL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08QYX42YG,B08QYX42YG,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,2021-06-17 14:15:57.134,0,False,647,"('POSITIVE', 0.9504669904708862)",POSITIVE,0.9504669904708862
5,I'll take it with my super foods.,"I have not been taking this for long, so I do not know what the long term or the short-term effects are. I guess it is OK. I feel a little smarter. I will let you know how it goes. Thank you for reading my review I hope it was beneficial to you. God bless you and yours. May the rest of your life be the best of your life.  OZ","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81DQFZz0pUL._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81DQFZz0pUL._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81DQFZz0pUL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08F7YZ2LV,B08F7YZ2LV,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,2021-05-05 23:28:03.011,1,False,648,"('POSITIVE', 0.9996145963668823)",POSITIVE,0.9996145963668823
5,Nice to have in an emergency.,"Men's Potty Portable Pee Bottle, Portable Urinals for Men, Reusable Male Pee Bottle Camping Toilet Thicken Men's Potty . Nice to have in an emergency. I am putting this in my emergency kit to save for an emergency.  OZ","[{'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mmJBhhj-L._SL256_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mmJBhhj-L._SL800_.jpg', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81mmJBhhj-L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B08MXQ7N3F,B08MXQ7N3F,AFHPJTBQYQHQXIFBAODXDAIGCGMQ,2021-01-30 02:34:32.419,0,False,649,"('NEGATIVE', 0.9920103549957275)",NEGATIVE,0.9920103549957275
